sport_licence,niveau_etude,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,anciennete_jours,sit_fam_célibataire,sit_fam_divorcé,sit_fam_marié,sit_fam_veuf,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,age_tranche
1,0.0046433341424929,0.7722808999236159,1.2785773163287697,0.3773256054447945,0.0269391573874898,-0.0685939897619734,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-0.6988921419928146,1.3871771180826309,0.8304447675893583,0.1429874221399197,0.0,0.4400252652597578,1,0,0,0,0,0,1,0,0,0,0,0,2
1,-1.402427618128122,-0.5572478764343108,0.623614360478861,0.5190110867944494,0.0,-1.5076566601135613,0,1,0,0,0,0,0,0,1,0,0,0,1
0,-1.402427618128122,-1.4939022002872535,1.2785773163287697,0.5190110867944494,0.0,0.9399650108101284,1,0,0,0,1,0,0,0,0,0,0,0,3
1,0.0046433341424929,1.0220553862844006,-0.5484246131472915,1.0,0.4428407737279422,-1.5024489544307449,0,0,1,0,0,0,0,1,0,0,0,0,1
1,1.411714286413108,1.0992426407500595,1.106218643736688,0.5190110867944494,0.771418811629073,-1.709021279849127,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.7081788102778006,-0.0819825343311511,-1.3757462415892816,0.5190110867944494,0.1478976230876388,-0.2126738469865594,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0.7081788102778006,-1.2085695405209405,-0.3760659405552102,0.4591901108679445,0.5752537995699065,0.0425037314714422,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0.7081788102778006,1.1755626226936329,1.554351192476099,1.0,0.2047957443615814,-0.870580664915693,0,0,0,1,0,0,0,0,0,0,0,1,3
0,0.7081788102778006,-0.8243678132368167,0.6580860949972769,0.5498657559943244,0.0,0.2768504871981785,1,0,0,0,0,0,0,0,1,0,0,0,3
1,-1.402427618128122,1.7349533994391402,-0.3760659405552102,1.0,0.0,1.002457479003925,0,1,0,0,0,0,1,0,0,0,0,0,2
0,0.0046433341424929,0.8720172399635125,0.9338599711446072,0.1211967004160554,0.0,0.443497069048302,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1.411714286413108,-0.4297588156876604,0.209953546257866,0.6343370289314831,0.5989759410368131,0.5962564357442487,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0.0046433341424929,-1.4210513084320249,-1.4102179761076978,1.0,0.0,1.1257065134972453,0,0,0,1,1,0,0,0,0,0,0,0,1
1,-1.402427618128122,-0.2467643135275021,-0.2726507369999616,0.1217392559101512,0.3718079266947562,-1.2785176100696414,0,0,1,0,0,0,0,0,0,0,1,0,1
1,0.0046433341424929,-0.4913351647557705,0.1410100772210334,0.5190110867944494,0.1922860286301679,-0.5858927542550653,0,0,0,1,0,0,0,1,0,0,0,0,3
1,-1.402427618128122,0.1539155916762566,1.3130490508471857,1.0,0.0293324330687767,0.558066594070262,1,0,0,0,1,0,0,0,0,0,0,0,3
1,0.7081788102778006,0.1218265083590724,-1.3412745070708652,0.5190110867944494,0.0,-0.7716342569421821,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0.7081788102778006,0.2727319272020465,-1.3757462415892816,0.5190110867944494,0.5185026400739482,0.7333926853917462,0,0,0,1,0,0,0,0,0,0,0,1,1
0,1.411714286413108,-0.1574352437526381,-0.2726507369999616,0.3597833625934921,0.028404186974123,-0.8827319781755979,0,0,1,0,0,0,0,0,0,1,0,0,2
1,0.7081788102778006,-0.9570605091159836,-0.3760659405552102,1.0,0.3826331204029738,1.5440588700168263,0,0,1,0,0,0,1,0,0,0,0,0,0
0,-1.402427618128122,1.225864428974624,-0.9620854273682866,1.0,0.3462767565599393,-1.3184433536379,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.411714286413108,-0.140089793310917,-0.893141958331454,1.0,0.2709281613918206,1.6516847874616978,1,0,0,0,0,0,0,0,1,0,0,0,2
0,0.0046433341424929,0.1079501480056955,-0.7207832857393729,0.5190110867944494,0.0,0.658748903938045,0,1,0,0,0,0,0,0,0,0,1,0,3
0,0.7081788102778006,-1.6023112655480107,-1.5136331796629463,0.4610296048676078,0.2270711468766328,-0.1588608882641236,0,0,1,0,0,0,0,0,0,0,1,0,2
1,-1.402427618128122,0.8659463323089102,-0.4450094095920428,0.8076044347177798,0.5756768588217169,-0.799408687250536,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0.7081788102778006,0.0741265196443392,-1.6859918522550277,0.1074029003631466,0.6566388629902665,-1.6621519287037798,0,0,1,0,1,0,0,0,0,0,0,0,2
0,1.411714286413108,0.0472410714596714,-1.2378593035156165,1.0,0.0,0.5563306921759898,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0.0046433341424929,-1.3950331327694427,0.7270295640341095,0.5190110867944494,0.5064727863440472,1.177783570325409,0,0,1,0,1,0,0,0,0,0,0,0,3
1,1.411714286413108,-1.1426568288424,0.382312218849947,0.1416329573603328,0.7052317641235872,-1.5823004415672624,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-1.402427618128122,-0.2190115928207483,1.2441055818103532,0.7348296577763883,0.0,1.4329611487834106,1,0,0,0,0,0,0,0,0,1,0,0,1
1,1.411714286413108,-0.3577751963545175,-0.9965571618867028,0.4546730477862484,0.1424973701720261,-0.7021981811712974,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0.0046433341424929,-1.277951342287825,-0.4794811441104591,0.0885173516750438,0.0,0.1709604716475792,0,1,0,0,0,0,0,0,0,1,0,0,0
0,-1.402427618128122,0.9370626791199668,0.3478404843315307,0.5190110867944494,0.0,0.3619096800175124,0,1,0,0,0,0,0,1,0,0,0,0,2
0,1.411714286413108,0.0671883394676508,0.3133687498131144,0.2739097183809912,0.0,-0.6310262035061405,0,0,0,1,0,1,0,0,0,0,0,0,0
1,-0.6988921419928146,-1.7020476055879072,1.037275174699856,0.7238723455424353,0.0,-0.9799424842548368,1,0,0,0,0,1,0,0,0,0,0,0,3
1,0.0046433341424929,-0.1166734352145934,-0.2726507369999616,0.1522329910295567,0.190145811876303,1.3496378578583488,0,0,1,0,0,0,0,0,1,0,0,0,2
0,1.411714286413108,1.4079916586126964,-0.9276136928498704,0.1196738895168466,0.0,1.641269376096065,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0.0046433341424929,0.8624772422205659,1.3819925198840184,0.1686654962603112,0.0,-1.0615298732856262,0,0,1,0,0,1,0,0,0,0,0,0,3
1,0.7081788102778006,-1.099293202738097,-1.0310288964051189,0.3549467304778624,0.335125672058384,0.0945807882996058,0,0,1,0,1,0,0,0,0,0,0,0,2
0,-1.402427618128122,2.0393660546913464,-1.6859918522550277,1.0,0.0,0.874000738827788,0,0,1,0,0,0,0,1,0,0,0,0,1
1,-1.402427618128122,-0.0490261784918809,-1.617048383218195,0.1131305163415983,0.0,0.8583776217793389,0,0,1,0,0,0,1,0,0,0,0,0,2
1,0.0046433341424929,-1.7514821393468127,0.1065383427026172,1.0,0.0,-0.8566934497615161,1,0,0,0,0,1,0,0,0,0,0,0,1
0,-1.402427618128122,0.1053483304394373,0.5201991569236122,0.1952055025131671,0.0,-1.6621519287037798,0,1,0,0,0,0,0,0,0,0,1,0,2
1,0.7081788102778006,0.5901536702855438,-1.47916144514453,0.2760237608523124,0.5330866477276626,1.148273238122783,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.6988921419928146,-0.8555896240319149,-0.7897267547762052,0.0899266491907361,0.3297562924812824,-0.9400167406865778,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0046433341424929,0.1278974160136748,-1.4446897106261138,0.0737885091748635,0.0,-1.6604160268095078,0,0,1,0,1,0,0,0,0,0,0,0,3
0,0.7081788102778006,0.294413740254198,1.3819925198840184,0.0838084702147615,0.0,-1.361840900994703,1,0,0,0,0,0,0,0,1,0,0,0,2
1,-1.402427618128122,2.789123150034744,-0.1692355334447128,0.3043697842764724,0.0285413036145878,0.7212413721318414,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1.411714286413108,0.7792190801003044,-0.617368082184124,0.141635843293812,0.9641949706040696,-1.5527901093646364,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1.411714286413108,-0.7315696533736086,-0.9620854273682866,0.5190110867944494,0.3254455045087774,1.4624714809860366,1,0,0,0,0,0,0,0,0,0,0,1,2
1,1.411714286413108,-0.4158824553342834,-0.4105376750736265,0.0663562684880113,0.0,0.4296098538941251,0,0,1,0,0,0,0,0,0,0,1,0,2
0,-1.402427618128122,-0.6214260430686792,0.8649165021077745,0.5190110867944494,0.0,-0.5789491466779768,0,0,1,0,0,0,0,1,0,0,0,0,3
0,0.7081788102778006,-0.1383552482667449,-1.47916144514453,0.5386011880426157,0.5663419211010751,-0.3532819004226011,0,1,0,0,0,0,0,0,0,0,0,1,2
0,-0.6988921419928146,0.026426530929606,-0.6518398167025403,0.5190110867944494,0.1604997695834243,-0.3966794477794041,1,0,0,0,0,0,0,0,0,1,0,0,3
0,0.0046433341424929,-0.4774588044023936,0.0031231391473683,0.5190110867944494,0.0,-0.0599144802906128,0,1,0,0,0,0,0,0,0,0,1,0,3
1,0.7081788102778006,0.997771755665991,1.4509359889208508,1.0,0.5963938159479565,-1.0233400316116397,0,0,1,0,1,0,0,0,0,0,0,0,3
0,-1.402427618128122,0.4435846140529999,-1.582576648699779,0.1482013419590678,0.0,-1.636113400289698,0,0,0,1,0,1,0,0,0,0,0,0,2
1,1.411714286413108,0.4609300644947211,0.7270295640341095,1.0,0.3129560497733959,0.3115685250836209,1,0,0,0,0,0,0,1,0,0,0,0,2
0,-1.402427618128122,0.369866449675685,0.2788970152946982,0.1183838772516293,0.0,1.294088997241641,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.7081788102778006,0.5294445937395197,1.106218643736688,0.5190110867944494,0.0,-1.5736209320959018,1,0,0,0,0,0,1,0,0,0,0,0,0
1,-1.402427618128122,-0.3811915544508411,1.0028034401814396,1.0,0.2477739910576264,-1.346217783946254,0,0,1,0,0,0,0,0,0,0,1,0,1
0,-0.6988921419928146,0.8234499787266933,1.6922381305497645,0.1169755417137635,0.0,-0.1033120276474158,0,1,0,0,1,0,0,0,0,0,0,0,2
0,1.411714286413108,1.4244698365323314,1.1751621127735206,0.4560806137418532,0.4339261140359549,-0.0182528348280819,0,0,0,1,0,0,0,0,0,0,0,1,1
0,1.411714286413108,-1.4973712903755976,-1.3757462415892816,0.1208782857555133,0.0,1.307976212395818,0,0,1,0,0,0,0,0,0,0,1,0,2
0,0.0046433341424929,-1.0489913964571058,-1.582576648699779,0.5190110867944494,0.0,1.21944521578794,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1.411714286413108,0.1643228619412893,1.4164642544024346,0.5190110867944494,0.0,-0.7768419626249985,0,0,0,1,0,0,0,1,0,0,0,0,2
1,-1.402427618128122,0.71417364094385,0.4512556878867796,0.085410163295736,0.1914212019767206,0.4365534614712136,0,0,1,0,0,0,0,1,0,0,0,0,0
0,-0.6988921419928146,-0.7810041871325138,0.4167839533683633,0.1179615689858348,0.0,1.695082334818501,0,1,0,0,0,0,1,0,0,0,0,0,2
1,0.7081788102778006,1.0593481047341011,-1.2378593035156165,0.1490777037589283,0.0594938195913916,1.3305429370213555,0,0,1,0,0,0,1,0,0,0,0,0,0
0,-0.6988921419928146,0.2527846591940672,-0.2381790024815453,1.0,0.0,-0.3463382928455127,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1.411714286413108,-1.3854931350264963,-0.2726507369999616,1.0,0.0,0.4921023220879214,1,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.6988921419928146,0.1166228732265561,0.0031231391473683,0.0540593059329982,0.0,-1.058058069497082,1,0,0,0,0,0,1,0,0,0,0,0,3
1,0.0046433341424929,-0.8330405384576773,0.6925578295156931,1.0,0.7039309809273382,1.5753051041137245,0,0,1,0,0,1,0,0,0,0,0,0,2
0,-0.6988921419928146,0.1209592358369864,0.5891426259604448,0.5190110867944494,0.0,-1.3045561384837232,0,0,1,0,0,0,0,0,0,0,1,0,1
1,0.7081788102778006,-1.7514821393468127,0.5201991569236122,1.0,0.0,-1.3062920403779952,0,0,1,0,0,0,0,0,0,0,0,1,2
1,1.411714286413108,1.5849152531182522,-0.4794811441104591,0.1177970707775185,0.8408813393634764,-0.9243936236381288,0,0,1,0,0,0,0,0,1,0,0,0,2
0,1.411714286413108,-1.607514900680527,-1.617048383218195,0.5190110867944494,0.2325514235614296,-0.6327621054004126,0,0,1,0,0,1,0,0,0,0,0,0,1
0,-1.402427618128122,-0.5086806151974916,-0.6863115512209566,0.1595738438228998,0.1757845281152061,0.9451727164929448,0,1,0,0,0,0,0,0,0,0,0,1,2
0,-0.6988921419928146,-0.3456333810453127,-1.1689158344787838,1.0,0.2907307974715427,-0.2300328659292806,0,1,0,0,0,0,0,0,0,1,0,0,2
1,0.0046433341424929,0.4999573279885937,1.209633847291937,0.0966114331064668,0.0,0.8375467990480734,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.6988921419928146,1.8589733700974465,-0.1347637989262965,0.1048276857218441,0.0,-0.0304041480879867,0,1,0,0,0,0,0,0,0,0,1,0,2
1,0.7081788102778006,0.7072354607671616,1.347520785365602,0.4593576874053053,0.2808370032763192,-0.5424952068982622,0,0,1,0,0,1,0,0,0,0,0,0,1
1,1.411714286413108,0.5320464113057779,0.7615012985525257,1.0,1.0,1.1847271779024977,0,0,1,0,0,0,0,1,0,0,0,0,1
0,-0.6988921419928146,-0.0039280073434059,-0.5828963476657077,0.1013145426997907,0.0,0.0355601238943537,0,0,0,1,0,0,0,0,0,1,0,0,3
1,1.411714286413108,-0.6986132975343383,1.106218643736688,0.6330610615425314,0.1662552192413565,-1.3878794294087848,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0046433341424929,-0.4054751850692507,-1.6515201177366114,1.0,0.0,-0.0824812049161504,0,0,0,1,0,0,0,0,0,0,1,0,1
0,-0.6988921419928146,1.3160607712715742,0.0375948736657846,0.5190110867944494,0.4180447650660221,-0.4175102705106696,0,0,1,0,0,0,0,0,0,1,0,0,2
1,0.7081788102778006,-0.2615079464029651,-0.5828963476657077,0.5190110867944494,0.3285131787094506,-1.4538437013911254,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0.0046433341424929,0.1929428551701292,1.7267098650681807,0.3582844087443784,0.0,-0.4366051913476629,0,0,1,0,0,0,1,0,0,0,0,0,3
1,-1.402427618128122,-1.2978986102958043,-1.4102179761076978,1.0,0.0,1.0944602794003473,0,0,0,1,0,0,0,1,0,0,0,0,2
0,0.0046433341424929,2.002940608763732,0.2444252807762819,0.084495322382819,0.0954939217045399,-0.5320797955326295,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0.0046433341424929,-0.5468406061692782,-1.6515201177366114,0.0841894134340203,0.7361093342138999,-1.5371669923161873,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0.0046433341424929,0.010815625532057,-1.582576648699779,0.0874697578220822,0.0884066546764528,1.6464770817788814,0,1,0,0,0,1,0,0,0,0,0,0,2
0,0.0046433341424929,-1.6127185358130434,0.0375948736657846,0.5190110867944494,0.0,-0.2734304132860836,0,1,0,0,0,0,0,1,0,0,0,0,3
0,1.411714286413108,0.3976191703824389,-1.306802772552449,1.0,0.0199128575942627,0.1015243958766943,0,0,1,0,0,0,0,0,0,0,0,1,1
0,0.7081788102778006,-0.3985370048925623,1.6232946615129318,0.4667185493374377,0.0,-1.3566331953118866,1,0,0,0,1,0,0,0,0,0,0,0,1
0,-0.6988921419928146,1.1946426181795262,0.7270295640341095,0.6290226786272577,0.006881162845339,1.5631537908538198,0,0,0,1,1,0,0,0,0,0,0,0,1
0,-0.6988921419928146,0.5372500464382942,0.0720666081842009,1.0,0.0,-1.4017666445629615,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0.7081788102778006,0.9023717782365246,-1.306802772552449,0.143882061518482,0.5398955412192035,-1.3288587650035328,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0.0046433341424929,-0.3100752076397843,0.382312218849947,0.6477281450662563,0.0,-1.4434282900254929,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0.7081788102778006,0.4219028010008485,0.2444252807762819,0.7266318751352782,0.3587925095919161,-0.8757883705985093,0,1,0,0,0,1,0,0,0,0,0,0,2
1,-0.6988921419928146,-0.5876024147073229,-1.2033875689972002,0.0841672879440128,0.0933143310901225,1.4346970506776828,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0.7081788102778006,-1.1920913626013052,1.7267098650681807,0.1242201967244654,0.0,1.351373759752621,0,0,1,0,1,0,0,0,0,0,0,0,3
1,-1.402427618128122,1.042869926814466,1.6922381305497645,0.5349579856184316,0.2143816584909986,-1.4295410748713158,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-1.402427618128122,-0.8876787073490989,1.6577663960313482,0.5190110867944494,0.0,1.6586283950387863,1,0,0,0,0,0,0,0,1,0,0,0,1
0,-1.402427618128122,1.760971575101722,0.6925578295156931,1.0,0.0,0.1379783356564088,0,0,1,0,0,1,0,0,0,0,0,0,2
0,0.0046433341424929,-0.0837170793753232,1.347520785365602,0.5190110867944494,0.0,0.4990459296650099,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0.0046433341424929,2.789123150034744,0.0720666081842009,0.0900507443303431,0.0,-0.9226577217438566,0,0,1,0,0,0,0,1,0,0,0,0,1
1,-0.6988921419928146,-1.5598149119657938,-0.2381790024815453,1.0,0.0,-0.4470206027132956,0,0,0,1,0,0,0,0,0,1,0,0,3
0,0.7081788102778006,-1.7514821393468127,-0.6518398167025403,0.4733750511050721,0.0479844685688212,0.9989856752153806,0,0,1,0,0,0,0,0,0,0,1,0,3
1,1.411714286413108,-0.2242152279532646,1.071746909218272,0.3875585483754599,0.5158056659931736,-0.4157743686163975,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-1.402427618128122,1.313458953705316,0.7270295640341095,0.5355201654601861,0.0,-0.971262974783476,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-0.6988921419928146,-0.5797969620085484,-0.6863115512209566,1.0,0.0973162165431558,1.1847271779024977,0,0,1,0,0,0,0,0,0,0,1,0,3
0,0.7081788102778006,-0.8902805249153571,-0.6518398167025403,1.0,0.276391906116437,-0.2699586094975393,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0.0046433341424929,-0.5216897030287825,-0.0658203298894641,0.6252905894519132,0.2916614025359194,-1.4833540335937514,1,0,0,0,0,1,0,0,0,0,0,0,3
0,-1.402427618128122,-0.9449186938067788,1.0028034401814396,0.5190110867944494,0.0,-1.1760993983075865,0,0,0,1,0,0,0,0,1,0,0,0,2
0,0.7081788102778006,-0.1123370726041631,-1.4446897106261138,0.7114066520766696,0.3260365112058934,1.5891923192679014,1,0,0,0,0,0,0,0,0,0,0,1,3
0,0.7081788102778006,0.3334410037480706,-1.2378593035156165,1.0,0.0,-1.3687845085717916,0,1,0,0,0,0,0,1,0,0,0,0,2
0,-0.6988921419928146,-0.1357534307004867,0.209953546257866,0.5190110867944494,0.2338008035064846,-1.4833540335937514,0,0,0,1,0,0,0,0,0,0,1,0,1
1,-0.6988921419928146,-0.3534388337440873,-0.0658203298894641,0.1482706043625694,0.0,0.3376070534977027,0,0,1,0,0,0,0,1,0,0,0,0,3
1,1.411714286413108,0.11575560070447,-0.617368082184124,0.1295774512397489,0.8591026931898468,1.4867741075058465,0,0,1,0,0,0,0,0,0,0,1,0,1
0,-0.6988921419928146,0.8390608841242424,1.2441055818103532,0.0806426011880426,0.0,-1.4659950146510303,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0.7081788102778006,0.8043699832408,-0.5139528786288754,0.4693789952141602,1.0,0.3723250913831451,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.402427618128122,-1.112302290569388,-0.5828963476657077,1.0,0.0,-1.0927761073825244,0,1,0,0,0,0,0,1,0,0,0,0,1
0,-1.402427618128122,-0.618824225502421,1.5888229269945155,0.5190110867944494,0.0,0.3185121326607094,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1.411714286413108,-0.8469168988110543,-1.2033875689972002,0.5190110867944494,0.0,1.0718935547748096,0,0,1,0,0,0,0,0,1,0,0,0,3
1,-1.402427618128122,1.5016570909979907,0.795973033070942,0.5190110867944494,0.414971391663843,0.6379180812067795,1,0,0,0,0,0,0,0,0,0,1,0,3
1,0.0046433341424929,2.225829646939849,0.8649165021077745,1.0,0.6474721218584224,1.568361496536636,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0.0046433341424929,1.100977185794232,1.3819925198840184,0.1005882494408503,0.3133737542143108,1.6881387272414123,1,0,0,0,0,0,0,0,0,1,0,0,2
1,1.411714286413108,0.1374374137566215,0.1410100772210334,1.0,0.0102497140095786,-0.726500807691107,0,1,0,0,0,1,0,0,0,0,0,0,1
0,1.411714286413108,-0.4288915431655743,0.623614360478861,1.0,0.0,1.4971895188714792,0,1,0,0,0,1,0,0,0,0,0,0,2
0,1.411714286413108,-0.9475205113730368,0.4512556878867796,0.1248397104446742,0.3692302721605302,-1.5684132264130854,0,1,0,0,0,0,1,0,0,0,0,0,2
1,-0.6988921419928146,0.0749937921664253,0.2444252807762819,1.0,0.0207330644687914,-0.6223466940347798,0,1,0,0,1,0,0,0,0,0,0,0,2
0,0.7081788102778006,1.8442297372219836,-0.4450094095920428,1.0,0.4930268185090081,-0.6588006338144944,0,1,0,0,0,1,0,0,0,0,0,0,3
0,-1.402427618128122,-0.5459733336471921,-0.1692355334447128,0.1438070272480219,0.0,0.2247734303700149,1,0,0,0,0,1,0,0,0,0,0,0,3
1,0.7081788102778006,-0.0290789104839016,0.6580860949972769,0.4480534859671484,0.7411288306851735,-0.2734304132860836,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1.411714286413108,-0.4583788089165003,0.7270295640341095,0.128082537697506,0.2211475478986811,0.8167159763168079,0,0,1,0,0,0,0,0,1,0,0,0,3
0,0.0046433341424929,0.2857410150333374,0.1754818117394497,1.0,0.36476097455708,-1.344481882051982,1,0,0,0,0,0,0,0,0,0,1,0,2
1,-0.6988921419928146,0.3160955533063494,1.554351192476099,1.0,0.0,-1.6013953624042556,0,0,1,0,0,0,1,0,0,0,0,0,3
0,0.7081788102778006,1.13219899658933,1.071746909218272,0.5190110867944494,0.2775892429267675,-0.0078374234624492,0,0,0,1,0,0,0,0,0,0,0,1,3
1,1.411714286413108,-1.2181095382638871,-1.1689158344787838,0.7171502368870398,0.9939022468389076,-0.9018268990125912,0,0,1,0,0,0,0,0,0,0,0,1,1
0,-1.402427618128122,0.2033501254351619,0.5891426259604448,0.5317216998148193,0.0,-1.1656839869419535,0,0,1,0,0,0,0,0,0,1,0,0,3
1,-0.6988921419928146,-0.6379042209883142,1.4164642544024346,0.5190110867944494,0.22097837478492,-0.6171389883519635,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.0046433341424929,-1.0446550338466754,0.5201991569236122,0.0712931386931531,0.0,-0.2977330398058933,0,0,1,0,0,0,1,0,0,0,0,0,2
0,1.411714286413108,0.5372500464382942,-1.0999723654419515,1.0,0.0,0.1952630981673888,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0.7081788102778006,0.3082901006075749,0.0031231391473683,0.5190110867944494,0.47252616612889,0.6969387456120316,0,0,0,1,1,0,0,0,0,0,0,0,3
1,1.411714286413108,0.3299719136597264,-1.2723310380340327,0.5190110867944494,0.3392740996767648,1.4103944241578732,0,0,1,0,0,0,0,0,0,1,0,0,3
0,-1.402427618128122,-0.2198788653428343,0.6925578295156931,0.5501256824030207,0.0,-0.5320797955326295,0,0,1,0,1,0,0,0,0,0,0,0,3
0,0.0046433341424929,1.2432098794163453,1.519879457957683,0.1315110266708352,0.6192474220003288,-1.245535474078471,0,0,0,1,1,0,0,0,0,0,0,0,2
1,-0.6988921419928146,1.0810299177862526,1.4164642544024346,1.0,0.6080197131642222,0.7733184289600049,0,0,0,1,1,0,0,0,0,0,0,0,0
1,-1.402427618128122,1.954373347526913,1.071746909218272,0.165513094923162,0.6379204017104309,0.3757968951716894,0,1,0,0,1,0,0,0,0,0,0,0,1
0,-0.6988921419928146,0.2380410263186042,-1.0999723654419515,0.6302401577643636,0.0,-0.1883712204667497,0,1,0,0,0,0,0,0,0,1,0,0,2
1,-1.402427618128122,0.0272938034516921,0.209953546257866,1.0,0.2197850034874968,0.8930956596647812,1,0,0,0,0,0,0,0,1,0,0,0,1
1,-0.6988921419928146,0.3742028122861153,1.554351192476099,1.0,0.308903751068998,0.2907377023523554,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1.411714286413108,-1.0446550338466754,-0.4794811441104591,0.3722902287102282,0.6746232243342561,-0.3636973117882339,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0.7081788102778006,1.1694917150390305,0.5891426259604448,0.5190110867944494,1.0,-0.9486962501579383,1,0,0,0,0,0,0,0,0,0,0,1,3
1,0.0046433341424929,1.089702643007113,-0.7552550202577889,0.154281041821986,0.92159040087351,1.6030795344220783,0,0,0,1,0,0,0,0,0,0,0,1,3
0,-1.402427618128122,0.1998810353468176,-0.7552550202577889,0.1015752386907481,0.0,-1.3930871350916012,0,1,0,0,0,1,0,0,0,0,0,0,3
0,0.0046433341424929,0.4782755149364422,-0.8241984892946215,1.0,0.0888453437241837,-1.4399564862369485,0,0,1,0,0,0,0,0,0,0,1,0,1
1,0.7081788102778006,-0.2736497617121699,-1.47916144514453,1.0,0.0,-0.9469603482636664,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0.7081788102778006,-1.7514821393468127,0.795973033070942,0.5479098626776653,0.418549667031749,-0.683103260334304,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0.0046433341424929,-0.2285515905636949,-1.5481049141813628,0.5190110867944494,0.300960108424858,-0.4400769951362072,0,0,1,0,1,0,0,0,0,0,0,0,3
1,-0.6988921419928146,-1.1253113784006787,0.1410100772210334,1.0,0.0,-0.2994689417001654,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.0046433341424929,-0.2875261220655469,-1.0999723654419515,0.5302310189750127,0.0,0.4053072273743154,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1.411714286413108,0.3091573731296609,-1.6859918522550277,1.0,0.8093611816427853,-0.8341267251359785,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1.411714286413108,-0.3248188405152473,-1.306802772552449,1.0,0.6226599121171098,-0.9608475634178432,0,1,0,0,1,0,0,0,0,0,0,0,2
1,0.7081788102778006,-0.6075496827153023,1.1406903782551043,1.0,0.1843514136436182,1.5926641230564458,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0046433341424929,-0.9457859663288648,-1.5136331796629463,0.5190110867944494,0.0,-0.9087705065896796,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1.411714286413108,-1.1391877387540557,0.2788970152946982,1.0,0.0,0.6604848058323172,0,0,1,0,0,0,1,0,0,0,0,0,3
0,-1.402427618128122,1.2275989740187965,0.5891426259604448,0.7114066520766696,0.0,0.4730074012509281,0,0,1,0,0,0,0,0,0,0,0,1,2
1,0.0046433341424929,1.112251728581351,1.2785773163287697,0.1462225535701402,0.5052905391201895,-0.7074058868541138,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1.411714286413108,-1.7514821393468127,-0.1347637989262965,0.5190110867944494,0.0,-1.2698381005982806,0,1,0,0,0,0,0,0,0,0,1,0,2
1,-1.402427618128122,-1.3022349729062346,-0.2726507369999616,0.4555449844881075,0.3101747116515594,0.0459755352599865,0,0,1,0,0,0,0,0,0,0,0,1,2
